,ctx-lh-bankssts,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-parahippocampal,ctx-lh-paracentral,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-frontalpole,ctx-lh-temporalpole,ctx-lh-transversetemporal,ctx-lh-insula,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-parahippocampal,ctx-rh-paracentral,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-frontalpole,ctx-rh-temporalpole,ctx-rh-transversetemporal,ctx-rh-insula,Left-Cerebellum-Cortex,Left-Thalamus-Proper,Left-Caudate,Left-Putamen,Left-Pallidum,Left-Hippocampus,Left-Amygdala,Left-Accumbens-area,Left-VentralDC/Hypothalamus,Right-Cerebellum-Cortex,Right-Thalamus-Proper,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC/Hypothalamus
ctx-lh-bankssts,0.0,0.0008719541618357534,0.001662473774690559,0.005252304945842943,0.0004140786772620851,1.799992603695263,11.782650392050382,2.6943065970933633,0.05126110101253658,0.41692401482926117,0.0,0.2983337569698367,0.0,19.005947506223954,0.32144589095200965,0.0248725861378446,0.0013750326428292453,0.0,0.0002957704760458158,0.02021535608134624,0.08124000436045985,0.02053936792915498,0.03076057397234051,0.25476232667089155,0.0,0.0,0.0023050958803598432,0.25816479566223594,21.192399362432838,8.879394291535668,0.0,0.00045055191478003627,1.5168596939993617,1.5392042082275494,0.0,0.0,0.0,0.0002683843283549599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00160535489735396,0.29043204543869133,0.031594814698927214,0.10635177579208993,0.03258800724575269,0.8083346307993043,0.016612811857645494,0.0,0.0014119908429574275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-lh-caudalanteriorcingulate,0.0008719541618357534,0.0,1.4264877339204152,0.0,0.0,0.00022296544056439745,0.005236666163672571,0.0,0.07045191931335823,0.0,0.21015618608562628,0.0,0.13327910137646223,0.0,0.0,0.29146574011774384,0.7829431802695752,0.0074196748867415,0.43950435496272816,0.0,0.11561188742221482,9.742117887727268,0.5564325312422453,0.019474276827405327,7.34593728362866,1.4528349288941727,27.34664266725894,0.016317806098664154,0.00020703933863104254,0.05817501029620568,0.0021628682110188665,0.0,0.000546896371288576,1.1069146584233511,0.0,5.231761663504269,0.006595645180862883,0.0,0.0,0.0,0.0,0.0,0.0006346958486930183,0.0,0.0019549040960660877,0.0,0.0012239131509609845,0.0,0.0,0.0006987866338180459,0.004432606416336004,0.0,0.0033305336424298043,0.0,0.001094340886650742,0.8142512141645927,0.0032322446046316104,0.00018115942298934078,0.5093359687784011,0.0033501260508985624,0.9712440212243709,0.0,0.0,0.0,0.0,0.0,0.0,0.009961274277040924,0.0,0.14830639579441343,2.318899735659901,0.7912293723109516,0.11206197781839232,0.0034281210298987403,0.0011252391597499018,0.010190859497727259,0.000273448185644288,0.0,0.0032886881786196127,0.017003621771067814,0.001602760070691938,0.0,0.0,0.0,0.0038590004154737444,0.0
ctx-lh-caudalmiddlefrontal,0.001662473774690559,1.4264877339204152,0.0,0.00021958718265312305,0.0,0.0002415459063174068,0.030775224884459072,0.0,0.04730539640033807,0.000534046711265177,0.031009468783125067,0.0008856683051672535,0.011637799050388992,0.00046008744317552316,0.0,0.4812055464523534,6.346769372811136,0.001391880389680897,0.21906880331833078,0.0,0.8666685136655966,1.2153029927470977,24.169103081824016,0.03138132892090125,0.09080448388324483,18.2204623839521,20.065050937444564,0.06827300145844187,0.001520893657984941,0.4465906813106351,0.00040876997661763346,0.0,0.003658763146486835,1.7416511277222764,0.0,0.0025218557566404343,0.00023758611169414243,0.0,0.0,0.0,0.0,0.0,0.00040824657333069956,0.0,0.0,0.0,0.0005085176747778188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007385800403637299,0.0,0.0,0.0,0.0,0.000529811542103256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22072947498383946,1.0221478261552968,0.7318928692678827,0.11730408993806096,0.006994469320752482,0.0027700763573681097,0.0003293807739796846,0.0,0.0,0.0,0.0012583601679922879,0.0,0.0,0.0,0.0,0.0,0.0
ctx-lh-cuneus,0.005252304945842943,0.0,0.00021958718265312305,0.0,0.0,0.10879563278370145,0.4406665941916298,0.00154924385951481,0.11275159731588286,11.616111733174572,0.0,7.229471019624422,0.0,0.003033852515121301,0.0,0.0006822439153557239,0.0,0.0,0.0,20.46336554746022,0.001170761302869389,0.001637849457346011,0.00039107432130022323,21.194018209751263,0.0,0.00042007982298947763,0.0,17.281087817590468,0.0033514259410077248,0.00848625103632609,0.0,0.0,0.0026051001353324323,0.005314559891711974,0.0,0.0,0.0,11.578716558829436,0.0,0.0,0.0012622224841860757,0.0,0.002321061691728191,0.3268975016418035,0.0,1.8674705009705022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3495861474303124,0.0,0.0,0.0,1.6503676527814157,0.0,0.0,0.0,0.8737380621428399,0.0,0.0,0.0,0.0,0.0,0.0,0.003930799231149148,0.0035212278177124863,0.0020649610492198362,0.0007465964156216469,0.0,0.0024977644932442818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-lh-entorhinal,0.0004140786772620851,0.0,0.0,0.0,0.0,14.223221185900595,0.00035348178251929903,2.437300651880872,0.0,0.0004140786772620851,0.09644602409874399,0.0,0.0,0.5745141589069281,6.210237389497891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5708270326621182,0.0,0.0,9.042750422451375,0.0002898550659850024,0.975024935465468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050578659022415895,0.0003019323761480442,0.0,0.021048998973075893,0.0,6.248231806819314,5.299378901537832,0.0,0.005125026569526264,0.0004830918126348136,0.0,0.0,0.0,0.0002841716497272685,0.0,0.0,0.0,0.0006115423866372178
ctx-lh-fusiform,1.799992603695263,0.00022296544056439745,0.0002415459063174068,0.10879563278370145,14.223221185900595,0.0,3.1704534395611375,79.38298937591279,0.0840610403675532,32.521416764045,0.004572230472188929,36.68990769335811,0.0,11.9322879640453,30.519410191211797,0.001682400204025317,0.0008431621759698011,0.0,0.0,1.5035457536173256,0.004741639155300631,0.00155625246681165,0.0023895231332036033,0.9112171116015078,0.0,0.0,0.0,0.4129490915523923,5.397312883915299,0.08288292057704234,0.0,6.502193603954831,0.10148747439455727,2.1224500482254056,0.0,0.0,0.0,0.000499750123075817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00489753769521696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.50671777046164,0.1260360690522129,0.0034676865958001304,0.20561240189641283,0.011585482652636541,10.198986942684144,2.133913906513835,0.0,0.0017998864793259165,0.0002542588373889094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-lh-inferiorparietal,11.782650392050382,0.005236666163672571,0.030775224884459072,0.4406665941916298,0.00035348178251929903,3.1704534395611375,0.0,2.935751046560219,0.524510300218843,24.7329129526945,0.0,1.7985246670297415,0.0,14.784628332862496,0.17122870797723316,0.26089694335435826,0.006726974236738422,0.0,0.00022644927536231884,1.00942184627596,0.5494176823024949,0.1682560574060873,0.2715792954305484,5.1315802635652,0.0,0.0003220611994249233,0.011201694337786108,37.02945501321549,1.5082320851894717,26.16497873544585,0.0,0.0,0.28443898681713187,0.7529591869873306,0.0,0.0,0.0,0.00046008744317552316,0.0,0.0,0.0,0.0,0.0020340920520433483,0.0,0.0,0.0005175983668237493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042625746109347415,0.0,0.001150785418956176,0.0,0.0004912797847519751,0.0,0.0,0.0,0.00017253278444210687,0.0,0.0,0.0,0.0,0.0,0.0,0.0030102561889351277,0.3574147452532813,0.13029197424623198,0.09336774416969738,0.03899442653536149,0.3515255015640371,0.006843964987690898,0.0,0.0010161219920585122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-lh-inferiortemporal,2.6943065970933633,0.0,0.0,0.00154924385951481,2.437300651880872,79.38298937591279,2.935751046560219,0.0,0.002374344410887663,11.745221288948981,0.001882926925368931,1.0898703652083117,0.0,81.01275753338511,2.1122075266920137,0.0011216787810342898,0.0,0.0,0.0,0.05040027228845419,0.00025879918341187465,0.0,0.0020555664339791174,0.09995730585027215,0.0,0.0,0.0,0.06481539155694022,8.019296562758045,0.04785070296349949,0.0,7.7612492669157795,0.06607630803668196,1.7239068387265222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2494762291645873,0.07540470969093882,0.0020251343080746956,0.15684853017708097,0.007164105476028677,3.869871316869082,1.2850290908127266,0.0,0.0016791299795326977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-lh-isthmuscingulate,0.05126110101253658,0.07045191931335823,0.04730539640033807,0.11275159731588286,0.0,0.0840610403675532,0.524510300218843,0.002374344410887663,0.0,0.023793780622814877,0.0,13.511162225312242,0.0,0.003867304033559302,4.125746023058351,1.779166119436369,0.010068220801759457,0.0,0.0,0.1853628750026658,0.3193481982604641,10.446248269248484,0.25025118091751053,32.993257682068624,0.0002498750615379085,0.0026940515102899594,0.11697397649666105,1.648576262825425,0.022321756456749164,0.6168900775331735,0.0,0.0,0.029521695466415174,0.3178716145820268,0.0007126409614431685,0.00023758611169414243,0.00047517222338828486,0.0003220611994249233,0.0,0.0,0.0019397425289819207,0.0,7.9052662659382475,0.0002542588373889094,0.0,0.009258674052746399,0.0,0.0,0.0008391058747319207,0.0006429383504217949,0.0,0.0,0.0,0.0,0.0005719362609628318,2.5914052150657643,0.00042773752162853873,1.0810794516844486,0.0,0.0,0.0015478717784086864,0.0068498127621369085,0.00047208916773830634,0.006657445762792359,0.0,0.0,0.00021312873054673707,0.0006901311512658561,0.49080483844854694,1.5419863000026215,0.48301473623681546,0.10760184531977428,0.04743311364554625,6.750794843257661,0.0014187797121163728,0.0,0.0016545561155763226,0.0014297693724865499,0.05114478630054256,0.0031734325963517895,0.0006915707735047824,0.0014356305903714635,0.10772615740669594,0.0,0.0,0.0
ctx-lh-lateraloccipital,0.41692401482926117,0.0,0.000534046711265177,11.616111733174572,0.0004140786772620851,32.521416764045,24.7329129526945,11.745221288948981,0.023793780622814877,0.0,0.0,23.84151452075879,0.0,6.923272432597435,0.1303408736417043,0.002391067562975745,0.0,0.0,0.0,14.4835491180015,0.005218741740437521,0.00479077840682821,0.0031631900456504545,2.6436416046842393,0.0,0.0,0.0,15.182905399564492,0.12025482702892328,0.07051877546515586,0.0,0.0,0.025665224050644083,0.07793777234906303,0.0,0.0,0.0,0.20138813433088903,0.0,0.0,0.0,0.0,0.00042007982298947763,0.5153750734525206,0.0,0.2257609742599121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03071465694844939,0.0,0.00021312873054673707,0.0,0.0004140786772620851,0.0,0.0,0.0,0.0024170756232047425,0.0,0.0,0.0,0.0,0.0,0.0,7.626051083146392,0.03955709251264731,0.005918003099066192,0.018584575679531132,0.003146400648182717,0.2562299316506023,0.002285298823878385,0.0,0.0002542588373889094,0.005206977489633837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-lh-lateralorbitofrontal,0.0,0.21015618608562628,0.031009468783125067,0.0,0.09644602409874399,0.004572230472188929,0.0,0.001882926925368931,0.0,0.0,0.0,0.0,37.88965101021112,0.0005475722685240318,0.0,0.0007095410879971324,0.35367806459628587,19.24890546960945,10.689399495275449,0.0,0.0014808122338592143,0.0056152819196923056,0.013963597354249678,0.0,4.40484305355104,13.37407783497179,2.035796299772472,0.0,0.4067945277615302,0.0014538659673670063,5.145401154361341,0.6142743285003024,0.0,19.378157229837623,0.0,0.0007766688080585521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008844564115439637,0.0,0.16334867450422136,0.0,0.0,0.0,0.0,0.0,0.000468605332940385,0.0,0.0,0.0,0.0,0.0,0.034927978969948446,0.00043332764365966767,0.00017674089125964952,0.0,0.0,0.0,0.0,0.0,0.0,0.09748499801355427,0.0,0.12640065583737864,3.477950258659658,10.222728563006967,0.6311305766466303,0.08606232037308856,1.1061382733447396,6.278518744251704,0.04524793490038618,0.0004912797847519751,0.0023708570532608724,0.013301866135789433,0.0012422360587811124,0.0006393862051376398,0.0,0.00022644927536231884,0.018360908602134907,0.0030742967096359835
ctx-lh-lingual,0.2983337569698367,0.0,0.0008856683051672535,7.229471019624422,0.0,36.68990769335811,1.7985246670297415,1.0898703652083117,13.511162225312242,23.84151452075879,0.0,0.0,0.0,0.47363217280961684,8.773304487612315,0.0054272632856947785,0.00022296544056439745,0.0,0.0,28.30379824804655,0.00869026711291593,0.006343993115360322,0.0037791400311001835,16.78292726353486,0.0,0.0,0.0006185137545285017,0.8025910248979926,0.12083926762494704,0.06363752846052681,0.0,0.0,0.030718277768650347,0.06523409606618942,0.0,0.0,0.0,3.306662840714705,0.0,0.005201858859779179,0.0008414160136295402,0.0,0.11837276599059503,0.4706488592293707,0.0,18.44235853345363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69652231907526,0.0,0.0005367686567099198,0.0,1.1038240264844743,0.0,0.0,0.0,0.013364987123919569,0.0,0.0,0.0,0.0,0.0,0.0,26.215531338330198,0.14803063943712175,0.005362962575062462,0.019117979278814964,0.00282621698157079,2.984588019819795,0.00346428994089365,0.0,0.0008283263963201772,0.2757984483614564,0.0,0.0,0.0,0.0,0.002847601214180822,0.0,0.0,0.00033704078067903936
ctx-lh-medialorbitofrontal,0.0,0.13327910137646223,0.011637799050388992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.88965101021112,0.0,0.0,0.0,0.0,0.0,0.036558344346079706,0.1908272213464522,0.5728108253518956,0.0,0.0006613756759443145,0.0029423734362142673,0.0023746459704378376,0.0,20.03070747440654,5.60106914009278,12.503835956997953,0.0,0.0,0.0,11.357846706235053,0.00043696745474269426,0.0,2.5257171696537863,0.0,0.0021799159357729163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009062613698019497,0.0,8.030837454698117,0.0,0.0,0.0,0.00023375408373017243,0.0,0.0007751473104176314,0.0,0.0,0.0,0.0,0.0,2.132636123438082,0.0013732868044272714,0.09428973463566408,0.0,0.0,0.0,0.13203050636861852,0.0,0.0,0.07599366280803646,0.0,0.087357215664309,3.091771444582475,2.057470974168214,0.09415036653155003,0.0114037842773225,0.023420881358501705,7.221490332978251,0.027887541760245094,0.0,0.003830693851130596,0.023728949301268742,0.0013057940734037454,0.0008783487306124922,0.0006901311377684275,0.0,0.03715379648180543,0.00035348178251929903
ctx-lh-middletemporal,19.005947506223954,0.0,0.00046008744317552316,0.003033852515121301,0.5745141589069281,11.9322879640453,14.784628332862496,81.01275753338511,0.003867304033559302,6.923272432597435,0.0005475722685240318,0.47363217280961684,0.0,0.0,0.9854484102351294,0.0017303712666034698,0.0,0.0,0.0,0.015407034749354141,0.0014713930532984111,0.0006978228094353192,0.0008702477629202,0.07816949600785755,0.0,0.0,0.0,0.051227721102211785,55.932266141206995,0.7541790312709475,0.0,6.053254358180245,0.37191182220408664,1.748262516486094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00571956401825815,0.13854440446079208,0.003772022081134112,0.19514225076452113,0.013926265727512646,3.184462624736994,0.6495328919989043,0.0,0.0022739614157573037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-lh-parahippocampal,0.32144589095200965,0.0,0.0,0.0,6.210237389497891,30.519410191211797,0.17122870797723316,2.1122075266920137,4.125746023058351,0.1303408736417043,0.0,8.773304487612315,0.0,0.9854484102351294,0.0,0.0,0.0,0.0,0.0,0.0060172328806441765,0.0005635216940140378,0.0,0.0,0.06276009910726461,0.0,0.0,0.0,0.005651930671023286,0.47388565155637,0.008302119736006294,0.0,0.03609427076804897,0.013615946325918903,0.34289285971823596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006301197344842165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.475802076676779,0.4589579045988511,0.0,0.03165275473282605,0.0038675492548424263,15.233539746723313,0.12523975998730116,0.0,0.010276454683069302,0.005066475399054479,0.0,0.0,0.0,0.0,0.0007069635650385981,0.0,0.0,0.0005085176747778188
ctx-lh-paracentral,0.0248725861378446,0.29146574011774384,0.4812055464523534,0.0006822439153557239,0.0,0.001682400204025317,0.26089694335435826,0.0011216787810342898,1.779166119436369,0.002391067562975745,0.0007095410879971324,0.0054272632856947785,0.0,0.0017303712666034698,0.0,0.0,0.05494772758253891,0.0,0.0034716662721357484,0.0019245663306851318,14.300075363509519,22.96398192057656,21.45587815883556,13.662039063627953,0.0017130084173834841,0.023885765936279644,16.247127445610374,8.323850057087839,0.02048030259438615,0.8956725042097379,0.0,0.0,0.02052859243248468,0.7980387573926777,0.0,0.0010017288065906885,0.00036690516424351847,0.0,0.0,0.0,0.0,0.0,0.0035382497893727345,0.0,0.0,0.0,0.0,0.0,0.0,7.3573120705095,0.0,0.0,0.0,0.0,0.04439817134128964,0.2967616339092669,0.8052437838936306,0.029546959501137768,0.0,0.0,1.8424818551883209,0.002751825593303943,0.0,0.0,0.0,0.0,0.0,0.0005270092059736667,0.0,0.7901287163958709,1.1608906756020219,0.3443491974494595,0.16588577806301738,0.030406217860138935,0.004850241760520831,0.0,0.0006038647522960885,0.0,0.0002957704760458158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-lh-parsopercularis,0.0013750326428292453,0.7829431802695752,6.346769372811136,0.0,0.0,0.0008431621759698011,0.006726974236738422,0.0,0.010068220801759457,0.0,0.35367806459628587,0.00022296544056439745,0.036558344346079706,0.0,0.0,0.05494772758253891,0.0,0.35327005949870177,17.47921007570635,0.0,2.0956215715521704,0.16461960828282696,22.486453047832068,0.010353140674693428,0.23778752526403338,13.574089920377709,1.6306559962179998,0.018768668620158798,1.331109854095764,0.2933093504845232,0.0017150023520208788,0.0,0.004871761534309041,16.61842897525597,0.0,0.0006518272170122119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007057273355515107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10366770608917526,1.0761869865523623,1.412486154437605,0.08117091491062572,0.00453625331916239,0.0030123242514504905,0.0018599845765941384,0.00019853087007135585,0.0,0.00019584802667731824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-lh-parsorbitalis,0.0,0.0074196748867415,0.001391880389680897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.24890546960945,0.0,0.1908272213464522,0.0,0.0,0.0,0.35327005949870177,0.0,13.859449895429492,0.0,0.0,0.0,0.0005140242207309474,0.0,0.09824026799153375,12.07437583381661,0.1022329227661417,0.0,0.049210043111141175,0.00022644927536231884,0.0050717079742015276,0.0,0.0,0.4544857913371769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024563989237598753,0.0,0.00011687704186508621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002415459063174068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06444739955949827,0.056510057313826634,0.0005324572540711665,0.0,0.0,0.011188502113024393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-lh-parstriangularis,0.0002957704760458158,0.43950435496272816,0.21906880331833078,0.0,0.0,0.0,0.00022644927536231884,0.0,0.0,0.0,10.689399495275449,0.0,0.5728108253518956,0.0,0.0,0.0034716662721357484,17.47921007570635,13.859449895429492,0.0,0.0,0.019787178948467623,0.01566104808876264,0.21362335533848492,0.0003293807739796846,0.9200436205576188,19.720259659390464,1.5163366108511884,0.0014095102045415104,0.016949922170328056,0.0033136117069617562,0.015986018071787945,0.0,0.00033704078067903936,5.477632484074844,0.0,0.0005369527886311213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020412328666534978,0.0,0.0006975413880486419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002841716497272685,0.0,0.0035778972711684046,0.0,0.0004400633734421453,0.0,0.0,0.0,0.0,0.0,0.0,0.00019069412804168203,0.0,0.00797295015629219,0.8159801594886011,0.7757289811995798,0.02523891216116971,0.0006943222108310547,0.0009053840801335763,0.031783024989662394,0.0,0.0,0.0,0.00067175745262184,0.0,0.0,0.0,0.0,0.0,0.0
ctx-lh-pericalcarine,0.02021535608134624,0.0,0.0,20.46336554746022,0.0,1.5035457536173256,1.00942184627596,0.05040027228845419,0.1853628750026658,14.4835491180015,0.0,28.30379824804655,0.0,0.015407034749354141,0.0060172328806441765,0.0019245663306851318,0.0,0.0,0.0,0.0,0.0010669057567914326,0.0006102888264517853,0.0014908314831014993,7.524588722350967,0.0,0.0,0.0,3.131159511057363,0.009743191254581663,0.020567096547102152,0.0,0.0,0.006863796246656473,0.011008490005211122,0.0,0.0,0.0,1.6968276853322226,0.0,0.0,0.0,0.0,0.0,0.0664784823530826,0.0,1.7080688791997407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26342604326192237,0.0,0.0,0.0,0.24330618150154318,0.0,0.0,0.0,0.031608348003710096,0.0,0.0,0.0,0.0,0.0,0.0,0.061877004478288734,0.008250173221787682,0.002825421956030355,0.0019121743819635847,0.0008641524861256281,0.010185734706296436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-lh-postcentral,0.08124000436045985,0.11561188742221482,0.8666685136655966,0.001170761302869389,0.0,0.004741639155300631,0.5494176823024949,0.00025879918341187465,0.3193481982604641,0.005218741740437521,0.0014808122338592143,0.00869026711291593,0.0006613756759443145,0.0014713930532984111,0.0005635216940140378,14.300075363509519,2.0956215715521704,0.0,0.019787178948467623,0.0010669057567914326,0.0,1.2215116459376893,52.63862581484938,3.3971096760242423,0.005328825485987076,0.06477690590005639,0.41065539818500046,14.006709071368897,4.336569855954714,37.95555253901208,0.0,0.0,3.2939693645736123,11.369739462155849,0.0,0.0003019323761480442,0.0,0.0,0.0,0.0,0.0,0.0,0.00023758611169414243,0.0,0.0,0.0,0.0,0.0,0.0,0.32759475473152555,0.0,0.0,0.0,0.0,0.02890991738093072,0.004136834631039613,0.018806336312622265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5884733777965648,0.7802527360888063,0.7420247525071212,0.1413785446151767,0.027405188742863094,0.005114712118022684,0.0,0.0006522983312606812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctx-lh-posteriorcingulate,0.02053936792915498,9.742117887727268,1.2153029927470977,0.001637849457346011,0.0,0.00155625246681165,0.1682560574060873,0.0,10.446248269248484,0.00479077840682821,0.0056152819196923056,0.006343993115360322,0.0029423734362142673,0.0006978228094353192,0.0,22.96398192057656,0.16461960828282696,0.0,0.01566104808876264,0.0006102888264517853,1.2215116459376893,0.0,3.2739005009373785,10.276209659982419,0.0189264633125909,0.09923610805898257,14.230050135322887,1.2337704879852633,0.014115916754024616,0.7700742491777393,0.0,0.0,0.020192109217084406,0.9956375057539106,0.0,0.9213427547027991,0.004633032230903273,0.0,0.0,0.0,0.00025879918341187465,0.0,0.80149941407549,0.0,0.0,0.0,0.0,0.0,0.0,0.3671388574133533,0.000881733575268932,0.0,0.0,0.0,0.0030616521970301433,22.16803063735015,0.010633241162513908,0.8268909067306938,0.0,0.00026350460298683333,0.6798241388970527,0.002465397079029809,0.0,0.0028538756288480067,0.0,0.0,0.00034506556888421375,0.004554934421743172,0.0,1.0498173377355156,2.023160768510855,0.6131666083010319,0.2295597888448316,0.03596193414937327,0.005066634304281594,0.0,0.002815734568065491,0.0,0.013548973272892012,0.013973178983112608,0.0026350529945415,0.0016244861121842828,0.0006835169928229374,0.0,0.0,0.0
ctx-lh-precentral,0.03076057397234051,0.5564325312422453,24.169103081824016,0.00039107432130022323,0.0,0.0023895231332036033,0.2715792954305484,0.0020555664339791174,0.25025118091751053,0.0031631900456504545,0.013963597354249678,0.0037791400311001835,0.0023746459704378376,0.0008702477629202,0.0,21.45587815883556,22.486453047832068,0.0005140242207309474,0.21362335533848492,0.0014908314831014993,52.63862581484938,3.2739005009373785,0.0,0.5742997921382388,0.02211554963276654,0.7793679501105478,16.684601986821257,1.763764576918945,4.0715785907325,5.582751191848808,0.00022296544056439743,0.0,0.5204543860197284,13.185111311365567,0.0,0.001782836999906146,0.00021958718265312305,0.0,0.0,0.0,0.0,0.0,0.000525099778736847,0.0,0.0,0.0,0.0,0.0,0.0,0.3347287550298632,0.0,0.0,0.0,0.0,0.0,0.009804012861264788,0.0521943387777909,0.0,0.0002542588373889094,0.0,0.02121541879909194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562676091361251,1.2096257695820236,1.3240331537495165,0.24363965884633904,0.016041713881481817,0.005773462895034016,0.00021630975053362224,0.0012540642604015875,0.0,0.0002415459063174068,0.0,0.00026350460298683333,0.0,0.0,0.0,0.0,0.0
